left_eye_center_x            7039
left_eye_center_y            7039
right_eye_center_x           7036
right_eye_center_y           7036
left_eye_inner_corner_x      2271
left_eye_inner_corner_y      2271
left_eye_outer_corner_x      2267
left_eye_outer_corner_y      2267
right_eye_inner_corner_x     2268
right_eye_inner_corner_y     2268
right_eye_outer_corner_x     2268
right_eye_outer_corner_y     2268
left_eyebrow_inner_end_x     2270
left_eyebrow_inner_end_y     2270
left_eyebrow_outer_end_x     2225
left_eyebrow_outer_end_y     2225
right_eyebrow_inner_end_x    2270
right_eyebrow_inner_end_y    2270
right_eyebrow_outer_end_x    2236
right_eyebrow_outer_end_y    2236
nose_tip_x                   7049
nose_tip_y                   7049
mouth_left_corner_x          2269
mouth_left_corner_y          2269
mouth_right_corner_x         2270
mouth_right_corner_y         2270
mouth_center_top_lip_x       2275
mouth_center_top_lip_y       2275
mouth_center_bottom_lip_x    7016
mouth_center_bottom_lip_y    7016
Image                        7049
dtype: int64
# Neural Network with 20945222 learnable parameters

## Layer information

  #  name      size
---  --------  ---------
  0  input     1x96x96
  1  conv1_1   32x96x96
  2  conv1_2   32x96x96
  3  conv1_3   32x96x96
  4  pool1     32x48x48
  5  dropout1  32x48x48
  6  conv2_1   64x48x48
  7  conv2_2   64x48x48
  8  conv2_3   64x48x48
  9  pool2     64x24x24
 10  dropout2  64x24x24
 11  conv3_1   128x24x24
 12  conv3_2   128x24x24
 13  conv3_3   128x24x24
 14  pool3     128x12x12
 15  dropout3  128x12x12
 16  hidden4   1000
 17  dropout4  1000
 18  hidden5   1000
 19  dropout5  1000
 20  hidden6   1000
 21  output    30

  epoch    trn loss    val loss    trn/val  dur
   1826     [36m0.00124[0m     0.00110    1.12869  14.96s
   1827     0.00125     [32m0.00109[0m    1.14059  14.97s
   1828     0.00124     0.00109    1.13706  14.97s
   1829     0.00125     [32m0.00109[0m    1.14313  14.97s
   1830     0.00125     0.00109    1.14127  14.97s
   1831     0.00124     0.00110    1.13204  14.98s
   1832     0.00125     [32m0.00109[0m    1.14365  14.97s
   1833     [36m0.00124[0m     [32m0.00109[0m    1.13775  14.98s
   1834     0.00125     0.00109    1.14384  14.99s
   1835     0.00126     0.00109    1.15309  14.98s
   1836     0.00125     0.00110    1.14030  14.98s
   1837     0.00126     0.00110    1.14378  14.98s
   1838     0.00126     0.00110    1.14848  14.98s
   1839     0.00126     [32m0.00109[0m    1.15825  14.98s
   1840     0.00125     0.00109    1.14603  15.00s
   1841     0.00125     0.00109    1.14459  14.99s
   1842     0.00126     0.00109    1.15351  14.98s
   1843     0.00124     0.00109    1.14225  14.97s
   1844     0.00125     [32m0.00109[0m    1.15524  14.97s
   1845     0.00126     0.00110    1.14609  14.99s
   1846     0.00126     0.00109    1.15739  14.98s
   1847     0.00125     0.00109    1.14178  14.98s
   1848     0.00127     0.00109    1.17407  14.99s
   1849     0.00125     0.00109    1.14235  14.98s
   1850     0.00125     0.00109    1.14335  15.00s
   1851     [36m0.00124[0m     0.00109    1.13399  15.02s
   1852     0.00124     0.00109    1.13997  15.03s
   1853     [36m0.00123[0m     [32m0.00108[0m    1.13427  15.03s
   1854     0.00125     0.00108    1.15586  15.02s
   1855     [36m0.00123[0m     0.00109    1.12528  15.01s
   1856     0.00124     0.00109    1.14268  15.00s
   1857     0.00124     0.00108    1.14245  15.01s
   1858     0.00124     [32m0.00108[0m    1.14334  15.01s
   1859     0.00123     0.00109    1.12857  15.00s
   1860     0.00125     [32m0.00108[0m    1.15482  15.02s
   1861     0.00125     0.00108    1.15188  15.00s
   1862     0.00123     0.00108    1.13804  14.99s
   1863     0.00124     0.00109    1.13814  14.98s
   1864     0.00124     0.00108    1.14679  14.98s
   1865     0.00125     [32m0.00108[0m    1.15266  14.99s
   1866     0.00123     [32m0.00108[0m    1.14045  14.97s
   1867     0.00124     0.00108    1.14595  14.98s
   1868     0.00124     0.00108    1.14149  14.97s
   1869     0.00124     0.00109    1.14293  14.99s
   1870     0.00124     0.00108    1.14920  14.97s
   1871     0.00124     0.00108    1.14951  14.97s
   1872     0.00125     0.00108    1.15406  14.96s
   1873     0.00124     0.00108    1.14522  14.97s
   1874     0.00124     0.00108    1.15063  14.97s
   1875     0.00124     0.00108    1.14831  14.97s
   1876     0.00123     0.00109    1.13733  14.96s
   1877     0.00123     [32m0.00108[0m    1.14079  14.97s
   1878     0.00124     0.00108    1.14413  14.96s
   1879     0.00124     0.00108    1.14488  14.97s
   1880     0.00124     0.00108    1.14894  14.97s
   1881     0.00124     [32m0.00108[0m    1.14813  14.96s
   1882     [36m0.00122[0m     0.00108    1.13166  14.98s
   1883     0.00123     0.00108    1.13167  14.99s
   1884     0.00124     0.00108    1.14819  14.96s
   1885     0.00124     [32m0.00108[0m    1.14835  14.97s
   1886     0.00124     0.00108    1.15364  14.97s
   1887     0.00123     0.00108    1.13746  14.96s
   1888     0.00123     [32m0.00108[0m    1.14157  14.97s
   1889     0.00123     [32m0.00107[0m    1.14046  14.97s
   1890     [36m0.00122[0m     0.00108    1.13279  14.96s
   1891     0.00123     0.00108    1.14137  14.98s
   1892     0.00122     0.00108    1.13570  14.97s
   1893     0.00124     [32m0.00107[0m    1.15479  14.97s
   1894     0.00123     0.00108    1.13434  14.97s
   1895     0.00123     0.00108    1.14268  14.96s
   1896     [36m0.00121[0m     0.00108    1.12030  14.96s
   1897     0.00123     0.00108    1.14206  14.97s
   1898     0.00123     0.00108    1.13434  14.96s
   1899     0.00125     0.00108    1.15781  14.96s
   1900     0.00123     0.00107    1.14331  14.96s
   1901     0.00122     0.00107    1.13679  14.97s
   1902     0.00123     [32m0.00107[0m    1.15052  14.96s
   1903     0.00123     0.00107    1.14980  14.98s
   1904     0.00122     0.00107    1.13814  14.99s
   1905     0.00122     [32m0.00107[0m    1.13784  14.97s
   1906     [36m0.00120[0m     0.00107    1.12346  14.97s
   1907     0.00123     0.00108    1.13806  14.97s
   1908     0.00122     0.00107    1.13541  14.96s
   1909     0.00124     0.00107    1.15598  14.96s
   1910     0.00122     [32m0.00107[0m    1.14370  14.96s
   1911     0.00123     0.00108    1.14107  14.97s
   1912     0.00121     0.00107    1.13100  14.96s
   1913     0.00122     0.00107    1.13937  14.97s
   1914     0.00123     0.00108    1.14469  14.96s
   1915     0.00124     0.00107    1.15213  14.97s
   1916     0.00121     0.00107    1.13205  14.96s
   1917     0.00121     [32m0.00107[0m    1.13510  14.97s
   1918     0.00122     [32m0.00107[0m    1.14157  14.96s
   1919     0.00121     [32m0.00107[0m    1.13168  14.98s
   1920     0.00121     0.00107    1.13068  14.97s
   1921     0.00121     0.00107    1.13092  14.97s
   1922     0.00122     0.00107    1.14233  14.97s
   1923     0.00122     0.00107    1.14514  14.97s
   1924     0.00123     0.00107    1.15116  14.97s
   1925     0.00124     0.00107    1.15566  15.00s
   1926     0.00122     0.00107    1.14582  14.97s
   1927     0.00121     0.00107    1.13761  14.97s
   1928     0.00123     0.00107    1.15098  14.96s
   1929     0.00121     0.00107    1.13023  14.97s
   1930     0.00121     [32m0.00107[0m    1.14015  14.97s
   1931     0.00122     0.00107    1.14076  14.97s
   1932     0.00121     0.00107    1.13276  14.97s
   1933     0.00122     [32m0.00107[0m    1.14573  14.97s
   1934     0.00121     [32m0.00106[0m    1.13811  14.97s
   1935     0.00122     0.00107    1.14123  14.96s
   1936     0.00121     0.00107    1.13487  14.97s
   1937     0.00121     0.00107    1.13438  14.97s
   1938     0.00121     [32m0.00106[0m    1.13469  14.97s
   1939     0.00121     0.00107    1.12956  14.96s
   1940     0.00121     0.00107    1.13174  14.97s
   1941     0.00122     [32m0.00106[0m    1.14688  14.97s
   1942     0.00122     [32m0.00106[0m    1.14673  14.96s
   1943     0.00121     0.00106    1.13622  14.96s
   1944     0.00121     0.00107    1.13467  14.96s
   1945     0.00121     0.00107    1.13147  14.97s
   1946     0.00120     0.00107    1.13101  15.00s
   1947     0.00122     [32m0.00106[0m    1.14891  14.96s
   1948     [36m0.00120[0m     0.00106    1.13366  14.96s
   1949     0.00121     0.00106    1.13983  14.97s
   1950     0.00121     0.00106    1.13597  14.97s
   1951     0.00122     0.00106    1.14442  14.96s
   1952     [36m0.00120[0m     0.00106    1.13229  14.97s
   1953     0.00123     0.00106    1.15443  14.97s
   1954     0.00121     [32m0.00106[0m    1.14171  14.96s
   1955     0.00121     0.00106    1.13872  14.96s
   1956     [36m0.00120[0m     0.00106    1.12594  14.96s
   1957     0.00120     0.00106    1.13235  14.97s
   1958     0.00121     0.00106    1.14180  14.97s
   1959     0.00120     0.00106    1.13911  14.96s
   1960     0.00122     0.00106    1.14447  14.96s
   1961     [36m0.00119[0m     0.00106    1.12648  14.97s
   1962     0.00120     0.00106    1.13420  14.97s
   1963     0.00121     0.00106    1.13864  14.97s
   1964     0.00120     0.00106    1.13913  14.98s
   1965     [36m0.00119[0m     [32m0.00106[0m    1.13026  14.97s
   1966     0.00119     0.00106    1.12754  14.96s
   1967     0.00121     0.00106    1.14812  15.00s
   1968     0.00122     0.00106    1.15773  14.97s
   1969     0.00120     [32m0.00105[0m    1.14032  14.96s
   1970     0.00119     0.00106    1.12964  14.97s
   1971     0.00121     0.00106    1.13521  14.96s
   1972     0.00119     0.00106    1.12684  14.96s
   1973     0.00121     0.00106    1.14034  14.97s
   1974     0.00120     0.00106    1.13336  14.96s
   1975     0.00120     0.00106    1.13045  14.97s
   1976     0.00120     0.00105    1.13648  14.96s
   1977     [36m0.00119[0m     0.00105    1.12681  14.97s
   1978     0.00120     0.00106    1.13888  14.97s
   1979     0.00120     0.00106    1.13253  14.97s
   1980     [36m0.00118[0m     0.00106    1.11354  14.98s
   1981     0.00119     0.00105    1.13029  14.96s
   1982     0.00120     [32m0.00105[0m    1.13653  14.96s
   1983     0.00119     0.00106    1.13051  14.97s
   1984     0.00120     [32m0.00105[0m    1.13978  14.96s
   1985     0.00121     0.00106    1.15024  14.97s
   1986     0.00119     [32m0.00105[0m    1.13611  14.97s
   1987     0.00120     0.00106    1.13620  14.96s
   1988     0.00120     0.00106    1.13481  15.00s
   1989     0.00119     0.00105    1.13179  14.97s
   1990     0.00120     0.00105    1.13908  14.96s
   1991     0.00119     0.00106    1.12598  14.97s
   1992     0.00119     [32m0.00105[0m    1.13238  14.96s
   1993     0.00119     0.00105    1.13703  14.96s
   1994     0.00118     0.00105    1.12162  14.96s
   1995     0.00118     0.00106    1.11373  14.96s
   1996     0.00119     0.00105    1.12527  14.96s
   1997     0.00120     [32m0.00105[0m    1.14402  14.97s
   1998     0.00119     [32m0.00105[0m    1.13466  14.96s
   1999     0.00118     0.00105    1.12533  14.96s
   2000     0.00119     0.00105    1.13077  14.96s
   2001     0.00120     0.00105    1.14072  14.96s
   2002     0.00119     [32m0.00105[0m    1.13809  14.97s
   2003     [36m0.00117[0m     0.00105    1.11909  14.96s
   2004     [36m0.00117[0m     0.00105    1.11819  14.96s
   2005     0.00121     0.00105    1.14910  14.97s
   2006     0.00118     0.00105    1.12954  14.96s
   2007     0.00118     0.00105    1.12756  14.96s
   2008     0.00119     0.00105    1.13292  14.97s
   2009     0.00119     0.00105    1.13165  14.99s
   2010     0.00118     0.00105    1.12582  14.97s
   2011     0.00119     0.00105    1.13438  14.96s
   2012     0.00119     0.00105    1.12892  14.96s
   2013     0.00118     0.00105    1.12934  14.96s
   2014     0.00118     0.00105    1.12852  14.96s
   2015     0.00119     0.00105    1.13304  14.96s
   2016     0.00121     0.00105    1.14993  14.96s
   2017     0.00119     0.00105    1.13852  14.97s
   2018     0.00118     0.00105    1.12560  14.96s
   2019     0.00120     0.00105    1.14650  14.96s
   2020     0.00119     0.00105    1.13299  14.96s
   2021     [36m0.00116[0m     0.00105    1.10908  14.97s
   2022     0.00119     0.00105    1.13109  14.96s
   2023     0.00119     0.00105    1.13713  14.97s
   2024     0.00118     [32m0.00104[0m    1.12956  14.97s
   2025     0.00119     0.00104    1.14169  14.97s
   2026     0.00118     0.00105    1.12608  14.96s
   2027     0.00119     0.00105    1.14315  14.97s
   2028     0.00120     0.00105    1.14473  14.96s
   2029     0.00119     0.00104    1.13693  14.98s
   2030     0.00118     [32m0.00104[0m    1.13008  15.00s
   2031     0.00119     0.00104    1.14620  14.97s
   2032     0.00119     0.00105    1.13880  14.96s
   2033     0.00118     0.00105    1.12891  14.96s
   2034     0.00119     0.00104    1.14379  14.96s
   2035     0.00119     0.00105    1.13327  14.96s
   2036     0.00117     0.00105    1.11738  14.96s
   2037     0.00119     0.00104    1.14025  14.97s
   2038     0.00117     0.00104    1.12077  14.97s
   2039     0.00117     0.00104    1.12409  14.97s
   2040     0.00117     0.00105    1.11359  14.98s
   2041     0.00118     0.00104    1.13312  14.97s
   2042     0.00117     0.00104    1.11993  14.97s
   2043     0.00118     0.00104    1.12757  14.96s
   2044     0.00118     [32m0.00104[0m    1.13497  14.96s
   2045     0.00118     0.00104    1.13096  14.96s
   2046     0.00118     0.00104    1.13067  14.96s
   2047     0.00118     0.00104    1.13383  14.96s
   2048     0.00117     0.00104    1.12123  14.96s
   2049     0.00118     0.00104    1.12601  14.97s
   2050     0.00117     0.00104    1.12137  14.96s
   2051     0.00119     0.00104    1.14316  14.99s
   2052     0.00117     [32m0.00104[0m    1.12860  14.97s
   2053     0.00117     0.00105    1.11557  14.97s
   2054     0.00118     [32m0.00104[0m    1.13260  14.97s
   2055     0.00118     0.00104    1.12984  14.96s
   2056     0.00117     0.00104    1.12682  14.96s
   2057     0.00118     0.00104    1.13904  14.96s
   2058     0.00117     [32m0.00104[0m    1.12463  14.96s
   2059     0.00118     0.00104    1.13061  14.96s
   2060     0.00117     0.00104    1.12629  14.96s
   2061     0.00119     [32m0.00104[0m    1.14437  14.98s
   2062     0.00118     0.00104    1.13781  14.97s
   2063     0.00117     0.00104    1.12634  14.97s
   2064     0.00117     0.00104    1.12805  14.98s
   2065     0.00119     [32m0.00104[0m    1.14511  14.98s
   2066     0.00116     0.00104    1.11920  14.98s
   2067     0.00119     0.00104    1.14196  14.98s
   2068     0.00117     [32m0.00104[0m    1.13123  14.99s
   2069     0.00118     [32m0.00103[0m    1.13906  14.98s
   2070     0.00117     0.00104    1.13006  14.97s
   2071     0.00117     0.00105    1.11467  14.98s
   2072     0.00118     0.00104    1.13376  15.00s
   2073     0.00116     0.00104    1.12493  14.99s
   2074     [36m0.00116[0m     0.00103    1.12222  14.98s
   2075     0.00117     0.00103    1.13247  14.97s
   2076     0.00117     0.00103    1.13622  14.98s
   2077     [36m0.00115[0m     0.00104    1.10636  14.98s
   2078     0.00116     0.00103    1.12441  15.00s
   2079     0.00118     [32m0.00103[0m    1.14352  15.00s
   2080     0.00116     0.00104    1.12284  15.00s
   2081     0.00116     0.00103    1.12238  14.99s
   2082     0.00116     0.00103    1.12703  14.99s
   2083     0.00116     0.00103    1.12700  14.99s
   2084     0.00116     0.00104    1.11598  14.99s
   2085     0.00117     [32m0.00103[0m    1.13853  14.98s
   2086     0.00120     0.00103    1.15985  14.99s
   2087     0.00116     0.00103    1.12108  14.99s
   2088     0.00117     0.00103    1.13250  14.99s
   2089     0.00115     0.00103    1.12065  14.99s
   2090     0.00116     0.00104    1.11967  14.98s
   2091     0.00116     0.00104    1.12174  14.98s
   2092     0.00117     0.00103    1.13139  14.99s
   2093     0.00117     0.00104    1.12584  15.01s
   2094     0.00117     0.00103    1.13093  15.00s
   2095     0.00117     0.00103    1.12846  14.99s
   2096     0.00117     0.00103    1.13408  14.99s
   2097     0.00116     [32m0.00103[0m    1.12466  14.99s
   2098     0.00116     [32m0.00102[0m    1.13507  15.00s
   2099     0.00116     0.00103    1.12830  14.99s
   2100     0.00117     0.00104    1.12570  15.00s
   2101     0.00116     0.00103    1.12411  14.99s
   2102     0.00116     0.00103    1.12484  14.99s
   2103     0.00116     0.00103    1.12249  14.99s
   2104     [36m0.00114[0m     0.00103    1.10637  14.99s
   2105     0.00115     0.00103    1.12307  14.99s
   2106     0.00116     0.00103    1.12409  14.99s
   2107     0.00116     0.00103    1.13431  14.99s
   2108     0.00116     0.00103    1.13005  14.99s
   2109     0.00116     0.00103    1.12688  15.00s
   2110     0.00117     0.00103    1.14025  15.00s
   2111     0.00116     0.00103    1.13180  15.00s
   2112     0.00118     0.00103    1.13962  15.00s
   2113     0.00117     0.00103    1.13545  14.99s
   2114     0.00115     0.00103    1.12235  15.00s
   2115     0.00115     0.00103    1.11956  15.00s
   2116     0.00114     0.00103    1.10809  14.99s
   2117     0.00116     [32m0.00102[0m    1.13652  14.99s
   2118     0.00115     [32m0.00102[0m    1.12576  14.99s
   2119     0.00116     0.00103    1.13229  15.00s
   2120     0.00117     0.00103    1.13790  14.99s
   2121     0.00115     0.00103    1.11381  15.00s
   2122     0.00115     0.00103    1.12444  15.00s
   2123     0.00115     [32m0.00102[0m    1.12987  15.00s
   2124     0.00117     0.00103    1.13759  14.99s
   2125     [36m0.00113[0m     0.00103    1.10037  15.00s
   2126     0.00115     0.00102    1.12505  15.00s
   2127     0.00115     0.00103    1.12078  14.99s
   2128     0.00115     0.00102    1.12218  14.99s
   2129     0.00115     0.00103    1.11848  14.99s
   2130     0.00116     0.00102    1.12872  14.99s
   2131     0.00116     0.00102    1.13226  14.99s
   2132     0.00116     0.00102    1.13881  14.99s
   2133     0.00114     0.00102    1.11506  14.99s
   2134     0.00115     [32m0.00102[0m    1.13076  14.99s
   2135     0.00115     [32m0.00102[0m    1.13154  15.00s
   2136     0.00115     0.00102    1.12689  15.00s
   2137     0.00116     0.00102    1.13222  14.98s
   2138     0.00116     0.00102    1.13784  14.98s
   2139     0.00114     0.00102    1.12106  14.98s
   2140     0.00116     0.00102    1.13266  14.98s
   2141     0.00115     0.00103    1.12141  14.98s
   2142     0.00115     0.00102    1.12919  14.99s
   2143     0.00114     0.00102    1.11749  14.99s
   2144     0.00115     0.00102    1.12576  14.99s
   2145     0.00115     0.00102    1.12689  14.99s
   2146     0.00115     0.00103    1.11889  14.99s
   2147     0.00115     0.00102    1.12683  14.98s
   2148     0.00116     0.00102    1.13489  14.98s
   2149     0.00115     [32m0.00102[0m    1.13177  15.00s
   2150     0.00114     0.00102    1.11801  14.99s
   2151     0.00116     0.00102    1.13688  14.98s
   2152     0.00114     0.00102    1.11797  14.99s
   2153     0.00115     0.00102    1.12267  14.99s
   2154     0.00116     0.00102    1.13430  14.99s
   2155     0.00113     0.00102    1.10360  14.99s
   2156     0.00117     0.00102    1.13973  15.00s
   2157     0.00114     0.00102    1.12047  15.00s
   2158     0.00115     0.00102    1.13605  15.00s
   2159     0.00117     [32m0.00101[0m    1.15083  14.99s
   2160     0.00114     0.00102    1.12277  14.99s
   2161     0.00114     0.00102    1.12178  14.98s
   2162     0.00113     0.00102    1.11641  14.98s
   2163     0.00113     0.00102    1.11344  14.99s
   2164     0.00115     0.00102    1.12654  14.99s
   2165     0.00115     0.00102    1.12833  14.98s
   2166     0.00114     [32m0.00101[0m    1.12786  14.99s
   2167     0.00114     0.00101    1.12175  14.99s
   2168     0.00114     0.00102    1.12216  14.97s
   2169     0.00115     0.00101    1.13743  14.98s
   2170     0.00114     0.00101    1.12494  14.98s
   2171     0.00115     0.00102    1.12773  14.98s
   2172     0.00114     0.00102    1.12121  14.97s
   2173     0.00114     0.00101    1.12058  14.98s
   2174     0.00116     0.00102    1.13888  14.99s
   2175     0.00113     0.00102    1.11646  14.98s
   2176     0.00115     0.00102    1.13127  14.98s
   2177     0.00113     0.00102    1.11319  14.99s
   2178     0.00114     0.00102    1.12373  15.00s
   2179     0.00114     0.00101    1.12468  14.98s
   2180     0.00114     0.00101    1.11934  14.99s
   2181     0.00113     0.00102    1.10756  14.98s
   2182     0.00113     0.00102    1.11020  14.98s
   2183     0.00115     0.00101    1.13670  14.98s
   2184     [36m0.00113[0m     0.00101    1.11136  14.98s
   2185     0.00114     0.00102    1.11591  14.98s
   2186     0.00114     0.00102    1.12115  14.98s
   2187     0.00114     0.00101    1.12590  14.98s
   2188     0.00113     0.00102    1.11588  14.98s
   2189     [36m0.00113[0m     0.00101    1.11242  14.97s
   2190     0.00114     0.00101    1.12241  14.98s
   2191     0.00114     0.00102    1.12134  14.98s
   2192     0.00114     0.00101    1.12746  14.99s
   2193     [36m0.00113[0m     0.00102    1.10424  15.02s
   2194     0.00113     0.00102    1.11612  15.02s
   2195     0.00114     0.00101    1.12580  15.03s
   2196     0.00113     [32m0.00101[0m    1.11447  15.01s
   2197     0.00113     0.00102    1.11339  15.02s
   2198     0.00114     0.00101    1.11952  15.02s
   2199     0.00113     0.00101    1.11542  15.03s
   2200     0.00114     [32m0.00101[0m    1.13140  15.02s
   2201     0.00113     0.00101    1.11755  15.02s
   2202     0.00113     0.00101    1.11489  15.01s
   2203     0.00113     [32m0.00101[0m    1.12004  15.01s
   2204     0.00113     0.00101    1.11429  15.02s
   2205     0.00114     0.00101    1.12718  15.00s
   2206     0.00113     0.00101    1.12276  14.98s
   2207     [36m0.00112[0m     0.00101    1.10810  14.98s
   2208     0.00114     0.00101    1.13482  14.98s
   2209     0.00114     0.00101    1.12611  14.99s
   2210     0.00113     0.00101    1.11691  14.98s
   2211     0.00113     0.00101    1.12044  14.98s
   2212     0.00115     0.00101    1.13639  14.97s
   2213     0.00114     0.00101    1.12589  14.99s
   2214     0.00112     [32m0.00101[0m    1.11450  14.97s
   2215     0.00113     [32m0.00100[0m    1.12017  14.96s
   2216     0.00113     0.00101    1.12308  14.96s
   2217     0.00113     0.00101    1.12260  14.96s
   2218     0.00114     0.00101    1.13251  14.97s
   2219     [36m0.00112[0m     0.00101    1.10729  14.97s
   2220     0.00114     0.00101    1.13275  15.00s
   2221     0.00115     [32m0.00100[0m    1.14232  14.96s
   2222     0.00112     0.00101    1.11245  14.97s
   2223     0.00114     0.00101    1.13576  14.96s
   2224     0.00113     0.00101    1.12123  14.96s
   2225     0.00112     0.00101    1.11473  14.97s
   2226     0.00112     0.00101    1.11120  14.97s
   2227     0.00113     0.00101    1.11927  14.97s
   2228     0.00113     0.00101    1.11895  14.96s
   2229     0.00113     [32m0.00100[0m    1.13088  14.96s
   2230     0.00113     0.00101    1.12101  14.98s
   2231     0.00113     0.00101    1.11791  14.97s
   2232     0.00112     0.00101    1.11017  14.97s
   2233     [36m0.00111[0m     0.00101    1.10274  14.97s
   2234     0.00111     [32m0.00100[0m    1.10856  14.97s
   2235     0.00114     0.00100    1.13276  14.97s
   2236     0.00113     0.00101    1.12292  14.97s
   2237     0.00111     0.00101    1.10362  14.97s
   2238     0.00112     [32m0.00100[0m    1.11656  14.97s
   2239     0.00112     0.00100    1.12150  14.96s
   2240     0.00112     0.00100    1.11126  14.97s
   2241     [36m0.00110[0m     0.00100    1.10243  15.00s
   2242     0.00111     0.00101    1.10038  14.97s
   2243     0.00111     0.00100    1.11136  14.97s
   2244     0.00113     0.00101    1.11609  14.98s
   2245     0.00112     0.00101    1.11236  14.97s
   2246     0.00112     0.00101    1.11522  14.97s
   2247     0.00113     0.00100    1.12339  14.96s
   2248     0.00111     [32m0.00100[0m    1.11407  14.97s
   2249     0.00112     [32m0.00100[0m    1.11728  14.96s
   2250     0.00112     0.00100    1.11945  14.97s
   2251     0.00113     0.00100    1.12995  14.97s
   2252     0.00111     0.00100    1.11120  14.97s
   2253     0.00114     [32m0.00100[0m    1.13957  14.96s
   2254     0.00111     0.00100    1.11209  14.97s
   2255     0.00112     0.00101    1.11109  14.96s
   2256     0.00113     0.00101    1.12415  14.96s
   2257     0.00112     0.00100    1.11703  14.96s
   2258     0.00112     [32m0.00100[0m    1.11851  14.97s
   2259     0.00113     0.00100    1.12613  14.96s
   2260     0.00112     0.00100    1.12033  14.96s
   2261     0.00112     [32m0.00100[0m    1.12215  14.96s
   2262     0.00112     0.00100    1.12052  15.00s
   2263     [36m0.00110[0m     0.00100    1.09589  14.96s
   2264     0.00113     0.00100    1.12787  14.96s
   2265     0.00112     0.00100    1.12328  14.96s
   2266     0.00112     [32m0.00099[0m    1.12936  14.97s
   2267     0.00114     0.00100    1.14296  14.96s
   2268     0.00112     0.00100    1.11724  14.96s
   2269     0.00112     0.00100    1.11841  14.96s
   2270     0.00113     0.00100    1.12961  14.96s
   2271     0.00113     0.00100    1.13078  14.96s
   2272     0.00111     0.00100    1.11626  14.96s
   2273     0.00113     0.00100    1.12951  14.96s
   2274     0.00111     0.00100    1.11628  14.96s
   2275     0.00111     0.00100    1.11124  14.96s
   2276     [36m0.00109[0m     0.00099    1.10112  14.96s
   2277     0.00112     0.00100    1.12477  14.96s
   2278     0.00111     0.00100    1.10691  14.97s
   2279     0.00113     0.00100    1.12585  14.96s
   2280     0.00112     0.00100    1.12313  14.98s
   2281     0.00111     [32m0.00099[0m    1.11748  14.96s
   2282     0.00111     0.00099    1.11537  14.98s
   2283     0.00112     0.00100    1.12325  15.00s
   2284     0.00110     0.00100    1.10403  14.97s
   2285     0.00112     0.00100    1.12562  14.96s
   2286     0.00112     0.00099    1.13198  14.97s
   2287     0.00111     0.00099    1.12008  14.96s
   2288     0.00112     0.00099    1.12341  14.96s
   2289     0.00110     0.00100    1.10261  14.96s
   2290     0.00111     0.00100    1.11010  14.97s
   2291     0.00111     0.00100    1.11791  14.96s
   2292     0.00112     0.00099    1.12736  14.97s
   2293     0.00111     [32m0.00099[0m    1.12442  14.96s
   2294     0.00112     0.00099    1.12782  14.97s
   2295     0.00110     0.00099    1.10877  14.97s
   2296     0.00110     0.00099    1.11359  14.96s
   2297     0.00110     [32m0.00099[0m    1.11058  14.96s
   2298     0.00111     0.00099    1.12093  14.97s
   2299     0.00111     [32m0.00099[0m    1.11940  14.96s
   2300     0.00110     [32m0.00099[0m    1.11351  14.96s
   2301     0.00111     0.00099    1.11819  14.97s
   2302     0.00112     0.00099    1.12528  14.97s
   2303     0.00111     0.00099    1.11795  14.97s
   2304     0.00110     0.00100    1.10519  15.00s
   2305     [36m0.00109[0m     0.00099    1.09819  14.97s
   2306     0.00110     0.00099    1.11057  14.97s
   2307     0.00111     0.00099    1.12306  14.96s
   2308     0.00112     0.00099    1.13191  14.96s
   2309     0.00111     0.00099    1.12081  14.96s
   2310     0.00109     0.00099    1.10219  14.97s
   2311     0.00110     0.00099    1.10892  14.96s
   2312     0.00111     0.00099    1.12427  14.96s
   2313     0.00110     0.00099    1.11488  14.96s
   2314     [36m0.00109[0m     0.00099    1.09923  14.97s
   2315     0.00111     0.00099    1.11893  14.97s
   2316     0.00111     0.00099    1.11749  14.96s
   2317     0.00110     0.00099    1.11257  14.96s
   2318     0.00110     0.00099    1.11841  14.97s
   2319     0.00110     0.00099    1.11510  14.96s
   2320     0.00109     0.00099    1.10041  14.96s
   2321     0.00110     0.00099    1.10867  14.96s
   2322     0.00112     0.00099    1.12348  14.97s
   2323     0.00111     [32m0.00099[0m    1.12214  14.96s
   2324     0.00112     [32m0.00098[0m    1.13740  14.96s
   2325     0.00112     0.00099    1.12699  14.99s
   2326     0.00111     0.00099    1.12028  14.98s
   2327     0.00109     0.00099    1.10252  14.96s
   2328     0.00111     0.00099    1.12375  14.97s
   2329     0.00113     0.00099    1.14078  14.97s
   2330     0.00110     0.00099    1.11738  14.97s
   2331     0.00110     0.00099    1.10709  14.96s
   2332     0.00111     0.00099    1.12425  14.96s
   2333     0.00109     0.00099    1.10738  14.96s
   2334     0.00112     0.00099    1.13160  14.97s
   2335     0.00112     0.00099    1.12708  14.97s
   2336     0.00110     0.00099    1.10919  14.96s
   2337     0.00111     0.00099    1.12268  14.96s
   2338     0.00109     0.00099    1.11002  14.97s
   2339     0.00111     0.00099    1.12027  14.97s
   2340     0.00111     0.00099    1.11650  14.96s
   2341     0.00109     0.00099    1.09745  14.97s
   2342     0.00111     0.00099    1.12221  14.97s
   2343     0.00109     0.00099    1.10692  14.96s
   2344     0.00110     0.00099    1.11573  14.96s
